id,age,gender,condition,reaction_time,equation
7,27,Male,silence,1.920451799989678,10 / 5
7,27,Male,silence,2.983418299991172,6 - 3
7,27,Male,silence,1.1598862999817356,3 + 1
7,27,Male,silence,1.5824030000076164,2 * 4
7,27,Male,silence,1.5596458000072744,15 / 3
7,27,Male,silence,1.6089180999842938,7 * 1
7,27,Male,silence,1.4130073999986053,6 - 6
7,27,Male,silence,1.3576466000231449,3 * 0
7,27,Male,silence,1.409864600020228,7 / 1
7,27,Male,silence,1.4878456000005826,6 + 2
7,27,Male,silence,1.4294270999962464,7 - 4
7,27,Male,silence,2.437486800015904,3 + 6
7,27,Male,low_bpm,1.833068900014041,1 * 3
7,27,Male,low_bpm,1.3783458000107203,4 + 3
7,27,Male,low_bpm,1.8038074999931268,3 + 5
7,27,Male,low_bpm,1.4551166000019293,10 - 4
7,27,Male,low_bpm,1.8069913999934215,2 * 3
7,27,Male,low_bpm,2.4887434000265785,12 / 4
7,27,Male,low_bpm,3.206895400013309,8 / 4
7,27,Male,low_bpm,1.8434674000018276,5 - 2
7,27,Male,low_bpm,2.1298196999996435,2 + 5
7,27,Male,low_bpm,1.342039899987867,12 / 2
7,27,Male,low_bpm,4.671865599986631,15 - 8
7,27,Male,low_bpm,1.8426281999854837,3 * 3
7,27,Male,high_bpm,1.75808309999411,4 * 1
7,27,Male,high_bpm,1.1885899000044446,6 / 2
7,27,Male,high_bpm,6.809630300005665,20 / 5
7,27,Male,high_bpm,4.095842300012009,18 / 3
7,27,Male,high_bpm,0.9756478000199422,2 * 2
7,27,Male,high_bpm,2.9958730000071228,5 + 4
7,27,Male,high_bpm,1.241602199996123,1 + 8
7,27,Male,high_bpm,1.8058200999803375,8 - 5
7,27,Male,high_bpm,1.5545447999902535,7 - 3
7,27,Male,high_bpm,1.8064302999991924,7 + 2
7,27,Male,high_bpm,2.757179599982919,12 - 5
7,27,Male,high_bpm,1.3929496000055224,4 * 2
